C,gamma,accuracy,eukaryote accuracy,prokaryote accuracy,learning time,prediction time
0.01,0.001,0.5,0.0,1.0,187.3475902080536,41.564728546142575
0.01,0.01,0.5,0.0,1.0,191.88018264770508,40.51284375190735
0.01,0.1,0.5,0.0,1.0,187.05169463157654,43.61740684509277
0.01,1.0,0.5,0.0,1.0,175.8200511932373,39.744934272766116
0.01,10.0,0.5,0.0,1.0,190.5136519908905,44.890275144577025
0.01,100.0,0.9063994264099229,0.8934479361202549,0.9193509166995909,153.55083246231078,35.468125629425046
0.1,0.001,0.5,0.0,1.0,185.03867378234864,43.85117516517639
0.1,0.01,0.5,0.0,1.0,186.87598147392274,43.414378547668456
0.1,0.1,0.5,0.0,1.0,187.29229011535645,42.830900239944455
0.1,1.0,0.5,0.0,1.0,172.7060510158539,40.3827091217041
0.1,10.0,0.9104178181979732,0.9003840191959549,0.9204516171999912,155.83271751403808,34.56880202293396
0.1,100.0,0.9588354231188985,0.9504904091724174,0.9671804370653796,86.12756371498108,15.943990516662598
10.0,0.001,0.5,0.0,1.0,188.68401675224305,43.96272583007813
10.0,0.01,0.5,0.0,1.0,189.98006072044373,42.647200965881346
10.0,0.1,0.9115661366128389,0.9015799054501983,0.9215523677754793,142.20178871154786,32.05219531059265
10.0,1.0,0.957456729201961,0.9495339718638552,0.9653794865400668,84.83632688522339,15.640937280654907
10.0,10.0,0.9706304702119584,0.9662759504314227,0.9749849899924937,40.36948289871216,6.883854007720947
10.0,100.0,0.9840998424387315,0.9805070397561039,0.9876926451213596,21.13790726661682,3.6055278301239015
100.0,0.001,0.5,0.0,1.0,188.86602520942688,40.795276927947995
100.0,0.01,0.9115564137997687,0.9014603597239581,0.9216524678755794,154.55000658035277,35.09324359893799
100.0,0.1,0.9573969205895209,0.9494143546389748,0.9653794865400668,78.26811332702637,14.961462163925171
100.0,1.0,0.9697616062358732,0.9654387728545404,0.9740844396172059,39.11506414413452,6.970266628265381
100.0,10.0,0.9765607567770955,0.972733421610321,0.9803880919438699,21.803839635849,3.902117204666138
100.0,100.0,0.9849063012459591,0.9824200573705089,0.9873925451214095,18.107228183746336,2.6924716949462892
